pid,lon,lat,date,baseheading,viewheading,view_idx,path,dist_m
52655,11.32945964164594,44.52145780068679,202507,192.09,102.09,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\52655_11.32945964164594_44.52145780068679_202507_baseheading192.09_viewheading102.09_4.jpg,2135.2323166367605
7657,11.36275829509766,44.53424178955469,202507,24.4,114.4,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\7657_11.36275829509766_44.53424178955469_202507_baseheading24.40_viewheading114.40_2.jpg,3630.845274447655
14888,11.341716833362545,44.516802295614035,202507,92.43,2.43,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\14888_11.341716833362545_44.516802295614035_202507_baseheading92.43_viewheading2.43_4.jpg,1462.4994375404601
12051,11.361008491517477,44.50799701970592,202405,145.05,55.05,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\12051_11.361008491517477_44.50799701970592_202405_baseheading145.05_viewheading55.05_4.jpg,953.452533556216
60140,11.352798071457611,44.51260306860605,202203,109.78,199.78,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\60140_11.352798071457611_44.51260306860605_202203_baseheading109.78_viewheading199.78_2.jpg,1110.571123279396
48677,11.335716001680943,44.483324238054124,202506,28.99,118.99,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\48677_11.335716001680943_44.483324238054124_202506_baseheading28.99_viewheading118.99_2.jpg,456.4825254124522
74077,11.346205637943367,44.5242265116382,202507,110.28,200.28,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\74077_11.346205637943367_44.5242265116382_202507_baseheading110.28_viewheading200.28_2.jpg,2274.420187629787
18102,11.383590263052099,44.47681662103091,202204,241.13,151.13,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\18102_11.383590263052099_44.47681662103091_202204_baseheading241.13_viewheading151.13_4.jpg,2082.4180987172817
44371,11.336622029182138,44.53166253293847,202604,282.44,192.44,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\44371_11.336622029182138_44.53166253293847_202604_baseheading282.44_viewheading192.44_4.jpg,3159.7777830065597
283,11.281630989243334,44.49196695378831,202506,162.93,252.93,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\283_11.281630989243334_44.49196695378831_202506_baseheading162.93_viewheading252.93_2.jpg,3735.7730392451076
41023,11.311440932222682,44.50484196418593,202506,117.25,27.25,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\41023_11.311440932222682_44.50484196418593_202506_baseheading117.25_viewheading27.25_4.jpg,1451.4414565410461
74096,11.339005302406806,44.48097464630986,202204,338.02,68.02,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\74096_11.339005302406806_44.48097464630986_202204_baseheading338.02_viewheading68.02_2.jpg,599.1854842999319
23123,11.403118300231762,44.512635302428706,202507,216.02,306.02,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\23123_11.403118300231762_44.512635302428706_202507_baseheading216.02_viewheading306.02_2.jpg,3488.0919466833343
52715,11.315059810321799,44.42136353561949,202506,95.08,5.08,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\52715_11.315059810321799_44.42136353561949_202506_baseheading95.08_viewheading5.08_4.jpg,7480.95374001177
67879,11.32153823443416,44.49607297054694,202203,10.1,280.1,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\67879_11.32153823443416_44.49607297054694_202203_baseheading10.10_viewheading280.10_4.jpg,533.2558544953829
2493,11.27119749289049,44.503619328506666,202203,19.83,289.83,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\2493_11.27119749289049_44.503619328506666_202203_baseheading19.83_viewheading289.83_4.jpg,4531.877250263583
49147,11.378137219255969,44.47548091362889,202507,192.42,282.42,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\49147_11.378137219255969_44.47548091362889_202507_baseheading192.42_viewheading282.42_2.jpg,1990.2283643857888
17546,11.368807817000004,44.47490566496119,202507,139.2,229.2,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\17546_11.368807817000004_44.47490566496119_202507_baseheading139.20_viewheading229.20_2.jpg,1448.1708264433807
582,11.296707802391023,44.48837325831047,202506,241.85,151.85,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\582_11.296707802391023_44.48837325831047_202506_baseheading241.85_viewheading151.85_4.jpg,2653.968966583557
13984,11.361456558040524,44.48678461634307,202204,27.26,117.26,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\13984_11.361456558040524_44.48678461634307_202204_baseheading27.26_viewheading117.26_2.jpg,366.69980153119565
2896,11.278304203741227,44.49988372196577,202203,108.76,198.76,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\2896_11.278304203741227_44.49988372196577_202203_baseheading108.76_viewheading198.76_2.jpg,3939.8225633268466
64655,11.347626231679904,44.52950521809183,202604,289.35,199.35,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\64655_11.347626231679904_44.52950521809183_202604_baseheading289.35_viewheading199.35_4.jpg,2867.726578262453
55952,11.333939392557454,44.521561370497615,202507,35.99,305.99,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\55952_11.333939392557454_44.521561370497615_202507_baseheading35.99_viewheading305.99_4.jpg,2114.8885370086514
25535,11.403843583351463,44.482180077211325,202510,217.61,127.61,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\25535_11.403843583351463_44.482180077211325_202510_baseheading217.61_viewheading127.61_4.jpg,2979.982462538846
35712,11.394975638542721,44.47121507942509,202506,15.74,285.74,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\35712_11.394975638542721_44.47121507942509_202506_baseheading15.74_viewheading285.74_4.jpg,3127.078811267039
2962,11.273670757556497,44.52001291436003,202205,115.64,25.64,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\2962_11.273670757556497_44.52001291436003_202205_baseheading115.64_viewheading25.64_4.jpg,4893.875686860191
52376,11.388766518344497,44.48287851899726,202204,29.7,299.7,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\52376_11.388766518344497_44.48287851899726_202204_baseheading29.70_viewheading299.70_4.jpg,1883.9606072363392
7192,11.339707352047899,44.516886370407335,202507,93.16,3.16,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\7192_11.339707352047899_44.516886370407335_202507_baseheading93.16_viewheading3.16_4.jpg,1504.2324495293442
41793,11.285373964377877,44.542435927240504,201505,25.52,115.52,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\41793_11.285373964377877_44.542435927240504_201505_baseheading25.52_viewheading115.52_2.jpg,5860.562490040896
36435,11.362563611891966,44.53633147440141,202507,293.75,203.75,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\36435_11.362563611891966_44.53633147440141_202507_baseheading293.75_viewheading203.75_4.jpg,3851.5867627845923
58439,11.274451757760787,44.50856129313003,202507,204.92,294.92,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\58439_11.274451757760787_44.50856129313003_202507_baseheading204.92_viewheading294.92_2.jpg,4373.315539500281
65322,11.42042502324018,44.503067117124424,202507,23.53,293.53,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\65322_11.42042502324018_44.503067117124424_202507_baseheading23.53_viewheading293.53_4.jpg,4226.247989522934
19287,11.394970359309577,44.48382350770934,202507,24.15,114.15,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\19287_11.394970359309577_44.48382350770934_202507_baseheading24.15_viewheading114.15_2.jpg,2260.5349841763523
17403,11.346067262580227,44.47762643356962,202405,252.89,342.89,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\17403_11.346067262580227_44.47762643356962_202405_baseheading252.89_viewheading342.89_2.jpg,947.1471288607397
47207,11.390078900158747,44.49478442987039,202508,327.87,57.87,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\47207_11.390078900158747_44.49478442987039_202508_baseheading327.87_viewheading57.87_2.jpg,1667.5935902101583
43566,11.421857966049139,44.489126061519116,202508,103.56,193.56,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\43566_11.421857966049139_44.489126061519116_202508_baseheading103.56_viewheading193.56_2.jpg,4196.134218815797
54166,11.347697687698298,44.478339335004875,202506,252.16,342.16,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\54166_11.347697687698298_44.478339335004875_202506_baseheading252.16_viewheading342.16_2.jpg,837.7676465442291
14760,11.327781338241472,44.51505840527921,202405,189.94,279.94,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\14760_11.327781338241472_44.51505840527921_202405_baseheading189.94_viewheading279.94_2.jpg,1479.6508888841909
8503,11.323734309058771,44.494356678368426,202506,204.43,294.43,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\8503_11.323734309058771_44.494356678368426_202506_baseheading204.43_viewheading294.43_2.jpg,403.79006653296
40861,11.291131994603692,44.50040276335914,202506,109.18,19.18,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\40861_11.291131994603692_44.50040276335914_202506_baseheading109.18_viewheading19.18_4.jpg,2922.2470158698957
60812,11.345683642697633,44.488457881436794,202008,33.3,123.3,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\60812_11.345683642697633_44.488457881436794_202008_baseheading33.30_viewheading123.30_2.jpg,85.39546650573202
37988,11.336469538135471,44.462417437930426,202507,346.54,76.54,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\37988_11.336469538135471_44.462417437930426_202507_baseheading346.54_viewheading76.54_2.jpg,2671.1057954876405
14009,11.383846249456157,44.47579665176524,202306,319.57,229.57,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\14009_11.383846249456157_44.47579665176524_202306_baseheading319.57_viewheading229.57_4.jpg,2188.905881774769
57813,11.398854299893689,44.53100022087989,202203,25.34,115.34,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\57813_11.398854299893689_44.53100022087989_202203_baseheading25.34_viewheading115.34_2.jpg,4868.4005568438115
23765,11.316065535079618,44.49071674961865,202506,110.1,200.1,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\23765_11.316065535079618_44.49071674961865_202506_baseheading110.10_viewheading200.10_2.jpg,1122.9838410276977
20939,11.294698402316726,44.509310155597284,202506,112.58,22.58,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\20939_11.294698402316726_44.509310155597284_202506_baseheading112.58_viewheading22.58_4.jpg,2868.917377008876
300,11.284079150959762,44.498210191976504,202203,241.46,331.46,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\300_11.284079150959762_44.498210191976504_202203_baseheading241.46_viewheading331.46_2.jpg,3481.001174495974
24226,11.39655600081092,44.52820115803432,202507,212.42,302.42,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\24226_11.39655600081092_44.52820115803432_202507_baseheading212.42_viewheading302.42_2.jpg,4507.810926639394
46337,11.239759757739865,44.502223691867826,202203,305.32,215.32,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\46337_11.239759757739865_44.502223691867826_202203_baseheading305.32_viewheading215.32_4.jpg,7012.769898508146
72884,11.264944677020942,44.516568421562994,202506,150.75,240.75,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\72884_11.264944677020942_44.516568421562994_202506_baseheading150.75_viewheading240.75_2.jpg,5364.366327105193
53423,11.275323385417977,44.49890305010507,202506,266.02,176.02,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\53423_11.275323385417977_44.49890305010507_202506_baseheading266.02_viewheading176.02_4.jpg,4176.00298736978
14516,11.352894202880895,44.479044871426474,202506,326.91,236.91,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\14516_11.352894202880895_44.479044871426474_202506_baseheading326.91_viewheading236.91_4.jpg,671.4268890715815
7364,11.352733101778579,44.545217533466435,202205,355.27,85.27,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\7364_11.352733101778579_44.545217533466435_202205_baseheading355.27_viewheading85.27_2.jpg,4648.650529740309
9597,11.366875129576123,44.456045273917205,201112,324.35,234.35,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\9597_11.366875129576123_44.456045273917205_201112_baseheading324.35_viewheading234.35_4.jpg,3271.247356796034
5314,11.366560420429716,44.454600173132526,202204,221.18,311.18,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\5314_11.366560420429716_44.454600173132526_202204_baseheading221.18_viewheading311.18_2.jpg,3421.007140926248
24739,11.36470308968747,44.50188885749445,202507,90.03,180.03,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\24739_11.36470308968747_44.50188885749445_202507_baseheading90.03_viewheading180.03_2.jpg,788.3217312499573
617,11.378651510314002,44.488311425097585,202204,292.94,22.94,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\617_11.378651510314002_44.488311425097585_202204_baseheading292.94_viewheading22.94_2.jpg,879.6957677160459
75,11.317977560485604,44.47591376111387,202506,205.61,115.61,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\75_11.317977560485604_44.47591376111387_202506_baseheading205.61_viewheading115.61_4.jpg,1890.6919853691506
21503,11.281846376761653,44.49605277978106,202404,18.21,288.21,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\21503_11.281846376761653_44.49605277978106_202404_baseheading18.21_viewheading288.21_4.jpg,3672.5129659251575
66497,11.307864676336,44.505327579288114,202506,26.83,116.83,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\66497_11.307864676336_44.505327579288114_202506_baseheading26.83_viewheading116.83_2.jpg,1732.2795858765942
36576,11.370933528592369,44.46675405637427,202405,287.61,17.61,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\36576_11.370933528592369_44.46675405637427_202405_baseheading287.61_viewheading17.61_2.jpg,2283.834225268644
9994,11.35261185276671,44.51346609343912,202203,292.64,22.64,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\9994_11.35261185276671_44.51346609343912_202203_baseheading292.64_viewheading22.64_2.jpg,1203.6320371799507
68969,11.37698212253476,44.48255125493791,202412,298.7,208.7,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\68969_11.37698212253476_44.48255125493791_202412_baseheading298.70_viewheading208.70_4.jpg,1264.6683508574656
23907,11.286117976633609,44.49206362469369,202506,53.34,143.34,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\23907_11.286117976633609_44.49206362469369_202506_baseheading53.34_viewheading143.34_2.jpg,3382.1644887695643
50904,11.316422497851853,44.49801937039335,202506,24.36,294.36,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\50904_11.316422497851853_44.49801937039335_202506_baseheading24.36_viewheading294.36_4.jpg,915.1131143813083
56759,11.337841336947765,44.52878714455225,202507,23.2,293.2,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\56759_11.337841336947765_44.52878714455225_202507_baseheading23.20_viewheading293.20_4.jpg,2827.537001520666
35493,11.337882974529377,44.53101274669592,202405,127.67,37.67,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\35493_11.337882974529377_44.53101274669592_202405_baseheading127.67_viewheading37.67_4.jpg,3070.238860485658
2028,11.369026807818276,44.49895029801511,202507,116.43,206.43,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\2028_11.369026807818276_44.49895029801511_202507_baseheading116.43_viewheading206.43_2.jpg,702.2004107288062
206,11.311216579236476,44.490098230069755,202506,274.58,184.58,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\206_11.311216579236476_44.490098230069755_202506_baseheading274.58_viewheading184.58_4.jpg,1502.3630366048296
59364,11.401545961291797,44.48732072741063,202510,114.53,24.53,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\59364_11.401545961291797_44.48732072741063_202510_baseheading114.53_viewheading24.53_4.jpg,2629.228317509751
1224,11.363928764751295,44.50490818874128,202405,143.63,233.63,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\1224_11.363928764751295_44.50490818874128_202405_baseheading143.63_viewheading233.63_2.jpg,957.6669869905685
41906,11.361487079559627,44.505215570587346,202405,234.81,144.81,4,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\41906_11.361487079559627_44.505215570587346_202405_baseheading234.81_viewheading144.81_4.jpg,795.1064953807714
61482,11.29551490489859,44.51010989762237,202506,285.32,15.32,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\61482_11.29551490489859_44.51010989762237_202506_baseheading285.32_viewheading15.32_2.jpg,2846.455379654704
35700,11.372472629759264,44.49494779498308,202507,145.81,235.81,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\35700_11.372472629759264_44.49494779498308_202507_baseheading145.81_viewheading235.81_2.jpg,359.5542135967523
73955,11.339932159367812,44.52126388328155,202205,178.54,268.54,2,D:\Claude\SVI_FFW\SVI\Bologna\Bologna SVI\73955_11.339932159367812_44.52126388328155_202205_baseheading178.54_viewheading268.54_2.jpg,1975.1827922739105
